"","pa.pos","pa.neg","contaminant"
"3d20e92c8df2bbd8c8b47260e0ff2320",24,0,FALSE
"1001ca86c77c981fe990ee4dff5bb7f8",1,0,FALSE
"1003bc75f95aab4c8a43052713a6a915",3,0,FALSE
"1004139b395e2d68f790c2d1068e3e58",2,0,FALSE
"9fc77223dd58d7edf06b8314be007b8a",8,0,FALSE
"10049e5ddbfc8da54c08283dfe88f60e",1,0,FALSE
"66a3b06aadc7602b77b50c9acf2b03b1",80,0,FALSE
"1004cff4ac784698972a677cf427049e",6,0,FALSE
"10053c1955b417b91ff0786e668b476d",1,0,FALSE
"1005c09b7f3d1b3ffc2b66b5eea003db",4,0,FALSE
"100638262ba911000f8bc315eff3ef52",1,0,FALSE
"1007d1685baf1b11363e091c9a04dd3d",3,0,FALSE
"85c4cf019ca2f73a7ff629837bfd9d13",8,0,FALSE
"d6e5e25b2590e7732f110f9d2d6f09c0",22,0,FALSE
"1009f900fc3408e91eeb98e39413fd17",1,0,FALSE
"100ac13d10eec93fcc6f62e9784c19ed",2,0,FALSE
"e668fd8e307b054f89260aab3b770731",18,0,FALSE
"100bd63ccb16cd8c2f07e489195b9dd7",1,0,FALSE
"100cce2e4ef4c9f34b0117e55f650835",1,0,FALSE
"100d368600d84e5e15cff893b55b9066",1,0,FALSE
"100e5d81f8163a7d6fad8f2d2a56c176",2,0,FALSE
"100fa3ce42e740f5932d085a10588e2f",1,0,FALSE
"101078ef9871f4e9a37dbbc1b0e5b577",1,0,FALSE
"1010ad8e8af4d61dd09fd99ed8cf0660",1,0,FALSE
"1010e65c86f368e4f686983bb0ea5ae8",1,0,FALSE
"1011281662c6be7d78297cc21c751f01",1,0,FALSE
"1012f7a7dfc2529576774bda607cb47b",193,0,FALSE
"af3061cf2470d689a219cf6cdaa83e28",8,0,FALSE
"101477b5841b3d0d5b37733ba7fa2d4a",4,0,FALSE
"1014e80d81182ae01c2b2b12e8672076",15,0,FALSE
"8220e8c208c927f3a7a897278d5f3a8b",2,0,FALSE
"10163d6799fba2a6d30232b254fbc922",147,0,FALSE
"1016f900a22f53386ef901411076c08d",1,0,FALSE
"10171cbb1eb870cb16612bb104a83cc7",1,0,FALSE
"101784402c15e4a511f6d9237e771887",1,0,FALSE
"1017a18b703c07a95f2d319d89547190",1,0,FALSE
"1017f5d45cfa0cb5a3875b8edf34cd18",1,0,FALSE
"10186583652a5db9fdeb45ddde5db88f",1,0,FALSE
"e2f81df0ad8cac480624fd8baa0eef07",44,0,FALSE
"1019db6048d92b364a8be4888399a606",1,0,FALSE
"101a32947a0438af4128fa6e0b72fa1b",1,0,FALSE
"101a5e517ba7100acbc7b036acdbe7c9",10,0,FALSE
"101a82f8188c85b2cc372c679295f2a7",29,0,FALSE
"cc575fdefd8f17919013842caf4c43cb",10,0,FALSE
"101b77bca50de0b9a2eb0798780c79e5",1,0,FALSE
"101b882375f3e7742b7f838a4b70f860",1,0,FALSE
"101e39cd91db860fc004840c9fe18707",1,0,FALSE
"101ee858b1b5cc3e1c4e81df5d07a5ee",1,0,FALSE
"101f091e038ef8e71869ea2817984f4a",3,0,FALSE
"b1c4a6c7c99700c18a077eb4428142d2",126,0,FALSE
"101f663bc7751782e15d0fd9330a8419",1,0,FALSE
"101f73c755a133ea6edc58afd777f751",1,0,FALSE
"101ff9322827ad9557b9c9435a7fcf71",1,0,FALSE
"1020a0ae9d3980a15e2db1440740b2e8",1,0,FALSE
"1021497ea97ef334339243d582bfb44d",12,0,FALSE
"10217c3235a4314bba720a59f28b3070",5,0,FALSE
"1021a0b042574810a244b544d84a7f5c",86,0,FALSE
"1022c390b344fb535180af85d850a652",1,0,FALSE
"102422b43ea441e955a06fde71e28a93",1,0,FALSE
"1025a0e9f44c10870a3d4d34e5a233df",1,0,FALSE
"1026b7147a62bc21ea0b2c72481b3b9f",1,0,FALSE
"1027582d50648b20e636173d8e4326b4",1,0,FALSE
"1027a0cfcb4fe44ff22ee870035a3e25",1,0,FALSE
"10287bf664432480c654d38dd4ee5035",4,0,FALSE
"10292d57beef404c46a11bde53905899",1,0,FALSE
"10296a99a62933b75ec6c7203724c10e",1,0,FALSE
"102ab17a2d87f75a9db2c329b2846e17",1,0,FALSE
"102ac70c6a2f63b80b7b6b3d6c84f083",1,0,FALSE
"b85a382d39b3f2f50c6ac1330a4022a7",138,0,FALSE
"102b39206ddfc545ef2697fb1c38bbf6",2,0,FALSE
"102b51bb4a44fc5260dbbb27b99d5281",1,0,FALSE
"102b66ffd03104e1b995041c86484d9d",1,0,FALSE
"2f47578dc8da92126f11cfc0ab5bd1c1",16,0,FALSE
"102cfcaf26aebf5ee44d88f46b210418",1,0,FALSE
"102d17c796917daef4167c70686f20c5",1,0,FALSE
"102e22d3dc4ce6b44f5f17f99a05c847",1,0,FALSE
"102f23164a6104c253b928490d63814c",5,0,FALSE
"102fcbc986cb712050273cb549825bee",1,0,FALSE
"103014b006aa913e36094c4aec2731b3",34,0,FALSE
"9440c65480a581aa65f27f8e4f1de510",65,0,FALSE
"10310b168b660f2e67043a4630a30105",1,0,FALSE
"1032fb999945870fa99607047fc58e36",9,0,FALSE
"1033135186899c3eb49f3262d5c13ee6",1,0,FALSE
"70fcbbda4b32b8643c4e38cc03bec027",109,0,FALSE
"10333e0707e78513d31b376ef2bf20a1",1,0,FALSE
"1033b099265e0cf334ff1edf9a547775",1,0,FALSE
"1034215510f6d3ca5b3386baf5dfe664",1,0,FALSE
"10349880c0333b8952d58db8b21af7bd",1,0,FALSE
"1034f58970b4140f568bd68f1b1da4c9",1,0,FALSE
"10355cc0d07223c489ee7c5ce3adb819",1,0,FALSE
"d21f5a9a588e13346671c08d09662367",2,0,FALSE
"1037a456ea4a59eeac1ad9a25850e08c",1,0,FALSE
"10392e6ae40335807ec8810b98e91aa7",4,0,FALSE
"103a1da5f6da106817c097ca9728f3a8",1,0,FALSE
"103a8ed1e1439787a87af5ef3559a84b",1,0,FALSE
"103b6e627528a7f28da3f9578a1ecfed",1,0,FALSE
"103cdee99e048b6928d43c0025582447",1,0,FALSE
"c8e923c797bdeeadb3a6a6d8fd6ec32e",62,0,FALSE
"103ea5778d6af202ff87b87f33132ed7",1,0,FALSE
"103f1919b7687d97c88fd3c34b52a0ee",36,0,FALSE
"bec71d1d5876a5f8e3170965ecc86b7a",27,0,FALSE
"10404043f8c50e74d0c1eba77b956e73",1,0,FALSE
"10419696854ee43898ee0cd400d5c7d9",1,0,FALSE
"1041dd7a590f8608354dc58cab319d83",1,0,FALSE
"10428c510c40616c42858b5e8f137b7f",37,0,FALSE
"1042da3afeba141575e3f4c9650aec8e",1,0,FALSE
"3fac4012da94502516742441affae104",29,0,FALSE
"104343dbae78fa076c5c3bd00eb30835",1,0,FALSE
"1043691da6bbfd7dfc6b917374098af6",1,0,FALSE
"10438b0d3d52118cd2f32e34028024df",1,0,FALSE
"1043aa34aa5d2eef0e21d1ebbd3b4bcd",1,0,FALSE
"1043e105b3af4262a2df60c3ec7a2317",1,0,FALSE
"b7d32465eaa05beb4295378a5c98173b",6,0,FALSE
"10446d597b8054253350ee74930bf5ff",1,0,FALSE
"10452a35bf5f49f694200be6f2ecd7c8",12,0,FALSE
"104629295ed2e40923655ecfc4295dac",1,0,FALSE
"10471e40e5b835102b3485a83f8637bc",2,0,FALSE
"104730b9e47c809753d2e3ff0b986f3f",1,0,FALSE
"459745b5175be008a28a5b8e3a71d7df",6,0,FALSE
"1049cbf5acc8fffae70979ba91c01e09",1,0,FALSE
"104ac3bc6c33bc595cf161e78b070954",20,0,FALSE
"104ac48e6fc4fda8ab9265b0f6a405e4",1,0,FALSE
"79d9d2aa84fa0ceef5ae1ae9845872b7",9,0,FALSE
"104ad973d72ea247d7db354bb01cecda",1,0,FALSE
"104b1479a0a56b008120039eb7f46eaf",18,0,FALSE
"104b3a50d4dec0dc9fb16bee703e8faa",1,0,FALSE
"6c60f840cf085e95b1f7c9c1479b8dab",10,0,FALSE
"c2a611bbbecf89f775ac7a2762239546",9,0,FALSE
"104bb92109bfe6e1866567d41bdf2b78",1,0,FALSE
"20a6033508808b9574159f9852194c0d",4,0,FALSE
"104c5819591a825d5aff5f4051e48b57",1,0,FALSE
"474d99ce33d53cf6a5f156cc5d7ae1a9",104,0,FALSE
"104d06764b80858c6591b9f73b4d583f",1,0,FALSE
"532add3a0430c5e2c57d309559abefdd",193,0,FALSE
"6148dda5b0db02cbf361548a01a93198",42,0,FALSE
"104f9e8c51d7555ed773a713fe3505f8",1,0,FALSE
"5b4f560218b9b5ad2c5b1330238e5530",64,0,FALSE
"1050e42eea3124de23b3b5efbde59eab",1,0,FALSE
"8b0658eb027484cbfa0fe8aa03a2d54e",191,0,FALSE
"1051a587fa521bbbe1376b558b075a3c",1,0,FALSE
"105313a23e97ff439febf210108e42f0",1,0,FALSE
"a56b9eb01d26b7531ebd1c917100a975",306,0,FALSE
"1054295f78ba38b2b13bbe79aff26aaf",3,0,FALSE
"1054ad393cb316682adf74b03e61b465",1,0,FALSE
"10550605fbb27a57cad9b2b7f7cf8704",1,0,FALSE
"3c9d8c15d5d81ecdcbea3147574dc2be",61,0,FALSE
"5ccce74650c969cea478490f522a5ee6",6,0,FALSE
"10565222b84fedc2e7c5a64bcb613afa",1,0,FALSE
"1057d7fd5e0b0d9006c4f49b857eb237",1,0,FALSE
"105813cf08b7d232f7ba6d29112ebfb6",1,0,FALSE
"78d16fb5d8a8f81852daab0ca84b07ad",5,0,FALSE
"1058dac929a4e37ad0578b6024db5a6f",27,0,FALSE
"1059648a8d878afc98574ab788b4db38",1,0,FALSE
"105a12abe7d95fe5b1b371037530768e",1,0,FALSE
"105a906ff016f930847b27fddf40d3c8",1,0,FALSE
"105b2ab72a23cdf8daa459fc13999135",1,0,FALSE
"105bc830964695a7ecb3bfa4b99631ec",1,0,FALSE
"105c53daeb450ec8315382e6e5d0bebc",1,0,FALSE
"7c4e9a698289953b0008f4ad5044a322",5,0,FALSE
"105c5e047aa405f0104b1c256c2021a3",1,0,FALSE
"105dc880ee040681eb482a3dad13f895",1,0,FALSE
"105e1d10a0886afe438dde737de5d00e",83,0,FALSE
"105e591b893749f8b598bd6a2efb3f7d",2,0,FALSE
"105e6f720f35aa5594547e0c1e025f8d",4,0,FALSE
"105fc80480c7c20cb9a62bf8fba09c1b",1,0,FALSE
"105ffcf2961ab9251f96457ce55d78f7",1,0,FALSE
"d88a8a62565fa70959b832d06d36b45e",5,0,FALSE
"1061682c5a9d81de7d68d018efbbcf0b",1,0,FALSE
"1062629d8508738d521ccbefacaf26e7",1,0,FALSE
"1063206734031d24aaea801132d9b6b3",9,0,FALSE
"1063871e2bda9f96289c89c2d8ec87d4",5,0,FALSE
"57e954b9bf27846cd769fa8d14443abe",210,0,FALSE
"2974468eb6aea7431e76761cc53c27db",167,0,FALSE
"10653b7a7516a0d43c68e9b8bb771a8f",1,0,FALSE
"106627be943a8e2d1050894040e3e0a0",1,0,FALSE
"1067b476271a7992a1a220c9eef24243",1,0,FALSE
"32bf8f016644a95bca49fcb17192f77b",41,0,FALSE
"10686935d3ca9934d79f9d004c3bc127",21,0,FALSE
"106879511a47179b0998bc7c9087d0a5",1,0,FALSE
"1068e49d3d30a89006434b494cc96f34",17,0,FALSE
"f112dae7bd5615b8dd70982c7a4baaa2",11,0,FALSE
"1069c2ab4a0797bfa3e4c7ff6b4f87ca",3,0,FALSE
"436d0a1d94870eb07fb2bc157352d55b",21,0,FALSE
"106c359ff3bee87c2c95b39875d0dabd",1,0,FALSE
"106ce474ef51da05ee2137dd53453750",1,0,FALSE
"6a6f204139dd4babb98003b17e5d839a",9,0,FALSE
"11f6d86e7f726ccb782db2dec5c59690",19,0,FALSE
"106fad0b4bf8bcf1785e9d8a8491e3fd",1,0,FALSE
"1070445b292a832272963a1f8e41cd26",1,0,FALSE
"b601b58c83e229fdae2b49bac4f8b2fb",79,0,FALSE
"a359daf9183a4c338a4bfcd8aeda8258",48,0,FALSE
"a540b71f577175873ed3a75653656546",4,0,FALSE
"10724636b9e9997090cefe5ebaec34d6",1,0,FALSE
"10724c97115356e8c62e2c11f5fc5e9b",1,0,FALSE
"107271d5457f7af1b0267e699c1231e3",1,0,FALSE
"107273e73071282e4d0f4a0b46548da5",4,0,FALSE
"107351f68e1dcd3eaf40ce41fe7c179a",1,0,FALSE
"1073c8c57a3d40d84f80dc74d3e1b892",1,0,FALSE
"43bb61abd586ec2b3dadb3acc7bdc74c",9,0,FALSE
"107473f8e243c10c13921591a1f13965",3,0,FALSE
"1074d0af32c33e227356c82425ed21d5",1,0,FALSE
"fe02bda0dcb5335681fc6480a8383bec",7,0,FALSE
"10755366f7552fd190788e33df9e3dc7",1,0,FALSE
"dae5acf1240426ecbb135072d09be066",6,0,FALSE
"10759afab9932ffa9cdcfb4649ca7965",1,0,FALSE
"1077e13ea87c965b8fb39a4458255305",4,0,FALSE
"e28f3bd7cabb38670e39f876a8ebaadc",40,0,FALSE
"60efa98dfce44a8fe71ac19fcfc4d0be",14,0,FALSE
"10794a2c5bd490013967305ad7dbbc7a",1,0,FALSE
"1079a9c5aa3435299747ef0c4c61c12e",1,0,FALSE
"1079d42cecc3a716561b2dd5493db897",1,0,FALSE
"107b8d37d41f7ce91456681725869dbf",1,0,FALSE
"107b8df4e234af117a9bf57bcc68271c",1,0,FALSE
"6bd52af02ef2cd28addf7bc59c4e7a69",6,0,FALSE
"96f259d63681dc41fcb6adfd42b9b163",42,0,FALSE
"9719c32936ae36515d2c612e6e4bbb96",29,0,FALSE
"826eb1a858fddbd1fbf146e84f79f797",16,0,FALSE
"107db122bd07c03d812b424fa28372ea",1,0,FALSE
"107eac2f45ddca89c035087144a3b927",1,0,FALSE
"7e094fbe03b7c7655441e6fd4d7ad27a",13,0,FALSE
"107f26c1975806205661d3f4f7d355c7",1,0,FALSE
"1080de6720d0bcd2f63de4c1bc3f24bd",12,0,FALSE
"10822c12d5a22cb6f36fe1557152de82",1,0,FALSE
"108259d00b660fc7bcf979432f03ff7e",6,0,FALSE
"1082bc67255c1707313ec46c82b05372",1,0,FALSE
"1082f58bd0ada0d1d4617018c6c19069",1,0,FALSE
"10832b21185822a6c652f28ee2d413c5",2,0,FALSE
"10848ede804e250896f37905fb741e2c",0,0,FALSE
"1085f4d6f6146e86a663460d80a10f37",3,0,FALSE
"10867e7d5caa2e86544a3116f251e53c",1,0,FALSE
"1087f54d9188d21103a901672476f0ef",1,0,FALSE
"1088466a0170b8e7e643912e025db1da",1,0,FALSE
"6de8fff163b98c8aa71aeec462c52f49",426,0,FALSE
"1088b21af12da5fc5ca62bce19668dd9",7,0,FALSE
"1f51bd1185195a372884275d5d567f15",222,1,FALSE
"1088da54c314c231018ca12f44e77336",1,0,FALSE
"451e51ce16c40f9746f26f22b002b32b",114,0,FALSE
"1089e000f4ea65d6207785c9798f6ae6",1,0,FALSE
"108b5342d20289f101dbd81b99cc9705",1,0,FALSE
"108b5dc079c226585cd6af8ccab4d848",3,0,FALSE
"b0c55c7267c3de8a5a382d9b9f834578",3,0,FALSE
"108d0a933f245c089f58b41673bea464",1,0,FALSE
"108dc9c550815547d9ff4070e24c1861",1,0,FALSE
"108e4f6c01acdeedd0836e2fb75a8b90",1,0,FALSE
"f9b250228b718f01b79e8fdc98e99c93",21,0,FALSE
"108f8f2ad4837211556e3409f0688a13",1,0,FALSE
"2be2c77349f454a99a360ddcbd53254d",44,0,FALSE
"a608a8405317f06d1ea98e86636d301e",55,0,FALSE
"1091abcc791ccaeeee24e11c20629b85",7,0,FALSE
"109380c35a0b8fb1612db352aafca9e5",24,0,FALSE
"1094d5fe29bbff0c56d49450e8ef5668",6,0,FALSE
"10952f3e6eeceb76ade2bdb269293b90",1,0,FALSE
"1095fad742649867e30a4339deaf61bd",1,0,FALSE
"109637fae0ec2cce73c9b0672dd51eca",1,0,FALSE
"109670c02eda97e5cf48b6b85a8065fb",3,0,FALSE
"109734dae51585818dd8aaf407d7c377",2,0,FALSE
"4909ec3dcf37530562fb06817e50b44e",20,0,FALSE
"10980b68379862b8e1fe5c869ea97a4c",1,0,FALSE
"1098231d01a299c1fd06d54e61adcc6c",1,0,FALSE
"10985a6718d36d8bea2bc6b2c7d256f6",2,0,FALSE
"1098f9024db45d076be2d073b0ad2079",1,0,FALSE
"109995e83645b0c993d419fce695337a",1,0,FALSE
"1099ab563f92f7e53cecedc23907f1c9",1,0,FALSE
"1099e2ca8e67158bfb8e3670df1759af",372,0,FALSE
"538679a94ed6d8136d583374432b852e",20,0,FALSE
"109ab78d9a4d2486b8e7e94b9080476c",154,0,FALSE
"109bb25a5f9372e26cea798e8353605b",1,0,FALSE
"109bee92aeee7e2f993fc0d6668c2090",5,0,FALSE
"109c62257923b527b3bc683d2c5ad38c",1,0,FALSE
"109c9b99617d308a3b871f4be7bfb31a",1,0,FALSE
"7dc4f3e37f097633c8fedacbc9d8e68b",21,0,FALSE
"109da3a33c3fb254d6c85637af4ca860",1,0,FALSE
"109f29239ba053f3e736603dd386a98a",2,0,FALSE
"109fc4b56dcf8d10b27105e8cdde931c",1,0,FALSE
"10a23c36b79bd2baa854378d8e4a781b",1,0,FALSE
"10a2ebc4b472189ba3308bf4e9a72528",1,0,FALSE
"10a3b5b957403a42e2207952a69f1772",1,0,FALSE
"10a44fcccdef9dfe6ee2607d911bdbc2",1,0,FALSE
"10a4b50cb1cdb9ba1a63eb31fa54c6da",1,0,FALSE
"10a4e00e4e039dea456e1dd33c7a5a6d",1,0,FALSE
"d3843642fb3c77ed98e31a35fa918c92",36,0,FALSE
"10a7d1c0d05a3b7d2d6715bf90f75c75",1,0,FALSE
"2851d4f4db34365d076ca6125dd848c4",390,1,FALSE
"10a99ae046b14cf817c4a1756ca6f473",1,0,FALSE
"10a9c88c322b0477a8c892773c9ff31c",5,0,FALSE
"10a9fbb1b0754a275fa890d5850262b1",1,0,FALSE
"10acc86f948a40b1bd68ad3946440bdf",1,0,FALSE
"10acd8e6e38dd34cef282a18ccdf4db8",1,0,FALSE
"10af46cacb01a31044c6cc1e38332bcd",1,0,FALSE
"5ef558a24f61f00c97637e1986627218",26,0,FALSE
"10b15c7fa2612cd6f2cf83516381906c",1,0,FALSE
"6e822ae7ca112a4cf24553a4f3ccfaae",4,0,FALSE
"10b30ab17cc8c85227e4f120763bff38",11,0,FALSE
"c7c2f76a58dc61e9c6dcaae19e1ecee3",4,0,FALSE
"10b84a4b75781a4e02c5b53a3b83571b",1,0,FALSE
"10b9aab78f9fecf89912b6fa5c41ac1b",36,0,FALSE
"10baa2440885149306ac855310d700ee",1,0,FALSE
"10bab8254e9169f12bf680bac29e7e8d",1,0,FALSE
"10bb9be3863673687dee176ff118860d",1,0,FALSE
"10bc0a393f473b14abb005b3ffd7cf3c",1,0,FALSE
"10bc7427040cb7a1a29cbff5985119ba",1,0,FALSE
"10bc7f4d57215fe72fa44e57f9a4b766",33,0,FALSE
"10bd1c7b148b2ddb1725cd102dfeb66e",1,0,FALSE
"10bd950dee161af6a2dede844e91e07c",1,0,FALSE
"bf45e4042a2450f104e70bdcbaf9c554",15,0,FALSE
"10be5a8dd0f3f691450c989526f02f33",7,0,FALSE
"10be613e640a487ddd7786438e08e02c",2,0,FALSE
"10bf1b4e53aeac40e78397e98af8c80b",1,0,FALSE
"140ac6513bc2b35c0ee42b9b03e5bfd4",41,0,FALSE
"10bfd100be8c44cbfc28eed6844af764",1,0,FALSE
"10c068827000bdd043225b74decd1766",9,0,FALSE
"778587a3ad839c2cefea3e1f1c51a3e9",198,0,FALSE
"10c3fad6ad89bd06abc77367580ce2c1",2,0,FALSE
"10c4b5230d0802880e64638a8b326047",1,0,FALSE
"10c4d0dfc7c0e1108db6b20ac26815c4",1,0,FALSE
"10c4dde911e97099cd9c52c7c418f486",1,0,FALSE
"10c554f96f06359817a574108c2b0b46",1,0,FALSE
"d636b13364b2aea8cb4464778c325507",65,0,FALSE
"6e08a8a6e1907450d81681efb4c0a6d9",7,0,FALSE
"501bb437fdefa00da26f463f9cf30d8f",41,0,FALSE
"63a271139e58a796b255f2df6575a794",3,0,FALSE
"10c8063f6974f5c969a9273bb35a0114",1,0,FALSE
"10c8c4e4e21c55c5222bf9e914d60068",1,0,FALSE
"10c92bfbdc8259ffb95784cbe82e90ba",1,0,FALSE
"10c99b64c813cc8cae8c4058a462ca22",1,0,FALSE
"10c9b918b875cee0ac4af1826201af3b",1,0,FALSE
"10ca10c5075251da161f3b8cd7106913",1,0,FALSE
"10ca3fa431debe5e2e2ccfe54ef601c0",2,0,FALSE
"9324c4d46cc16d4cb753c529e3d19c9d",9,0,FALSE
"e35b6b9700dac4169aa9bdb9cdf4c2c7",33,0,FALSE
"10ccf914585c9ba4dfdea11f64e0a821",1,0,FALSE
"fc187bca46f6daaadc58d4ce08e4f302",45,0,FALSE
"10d0cb10d0d08dfa8704e09715d968b9",1,0,FALSE
"1645bcf4928eff12c31da553f056b9cc",94,0,FALSE
"10d1eb828dfdee898a085681adbffa25",1,0,FALSE
"10d2bf32f47e9793b870abe3523e979a",1,0,FALSE
"10d3b3cd00d977567258237c2cd7db4c",3,0,FALSE
"9f7dd542f4b1a9b79f564a6be8a90d6a",2,0,FALSE
"bc18f600881e99df3c44c664026c2c04",127,1,FALSE
"10d564fb3afc202c63ed8bea3256f5f4",1,0,FALSE
"10d75a08c375da8982a7384b88f29b63",1,0,FALSE
"67ee5b631e8da81d3a65a8558efa7b72",320,1,FALSE
"10d792292ffca6078cb0d1a4cdf1fb49",1,0,FALSE
"10d7984b5ce59da5c194fdc5aa5a304f",1,0,FALSE
"10d798a3480adcadd3cdb14f952abc34",1,0,FALSE
"10d7a951d12d6a16af5abd3005a6769e",2,0,FALSE
"10d87f2e495dfe2fd79b41d53d3cee90",1,0,FALSE
"10d96be367fe9d1e4516b49258cd56a0",1,0,FALSE
"88fda33300bcd950be9cf9ba8de40827",9,0,FALSE
"10da76e5942d16baf3f9034c4ab88f6b",2,0,FALSE
"8ac8d094664ad099c9ae34ab6c471ffd",47,0,FALSE
"dbb0b198a6bb28b865877a414384cd0a",2,0,FALSE
"10dcd4606f36269f007f29012d2af26c",1,0,FALSE
"10de2a929e5647ab637a5dc6ffb1ddcd",110,0,FALSE
"10de60ecc3e8dcf94075d172854a66f5",2,0,FALSE
"10de6beb538a1b1ca0d6a96772389cd1",1,0,FALSE
"10de7c04ff0b9dc89e4a6a1876a7b989",7,0,FALSE
"10ded688d506da34734ca7664339552d",1,0,FALSE
"10df1c4eb4d6e28a2076e7aaec1eeb5f",1,0,FALSE
"10dfef4bc8b4d14b518edaa69d5d98c9",1,0,FALSE
"10e0b458d9a8143f60fde059d75be85c",97,0,FALSE
"10e0cb70022c28b0dd6a2f3379aa4df7",1,0,FALSE
"10e2063e094465d7322cca0893359755",1,0,FALSE
"10e233d2c9feb35d96e54d41bd95b5de",1,0,FALSE
"10e2650411887035e2bee92af25bdb75",2,0,FALSE
"ba058df59005643cf5beb6770c24e65b",4,0,FALSE
"10e2e57974c67e2752f7f7c85f698bf1",1,0,FALSE
"de39598d868b82379c39dc3e2751b56f",22,0,FALSE
"de932cc59fe03cf19d30c2f2ec564687",31,0,FALSE
"10e4d366b275eda400494cd11c9ab50a",1,0,FALSE
"10e6107c0a6bd4c916598504a1ca2a8f",1,0,FALSE
"10e6674a57832e3c545d8daf8b2164c4",1,0,FALSE
"3c17288efe19dbc5465439f6ee0084b4",111,0,FALSE
"10e8b178a24c9f4ee13708eb6e435277",1,0,FALSE
"10e992cc478d22c7bce592e41c242894",1,0,FALSE
"10e9f209fed521c3d49cc1899812aa9b",1,0,FALSE
"10eb6df5a116bac3511426721aac2030",1,0,FALSE
"10ebe8bd75cb4faf0a4f333242d09802",1,0,FALSE
"cbff0b8a3181b98938301a63d4bb2bd7",28,0,FALSE
"10ef1ad83cc4b8eb2904bff226fdf6ce",1,0,FALSE
"10ef7d4a660178140f613334286c703b",1,0,FALSE
"10f04a8bcbf471011ac23a83a555cb97",1,0,FALSE
"10f2200b305058850cfc1c18efea924d",1,0,FALSE
"10f28536d204ab1e9522934515263105",1,0,FALSE
"10f369b2fc602e702377db6f61207964",1,0,FALSE
"10f51d9e617d1c60c670ce62958a04ca",1,0,FALSE
"10f5a8b0094d93c3c417dce500cb13a6",1,0,FALSE
"10f5ef91ed46da065cbb2b44bd176dab",1,0,FALSE
"10f6d2866a7b3dbe224a1d1398073d9f",175,0,FALSE
"10f7c42db86bc31b429b29e676da1ef1",1,0,FALSE
"10f7f07ea1edc02688af33b6957b35e7",1,0,FALSE
"1feb5ea9ac93e40c44f420648e010581",73,0,FALSE
"629117e4df78e36a36f034e103476be0",29,0,FALSE
"b0ab54262766edfbe9d044a385e26af0",126,0,FALSE
"10f945d48d1c293db15f46f1282f368b",1,0,FALSE
"10fb2f33b634c9fa71737c61beb3551f",1,0,FALSE
"10fbd6c3c7a91051848ca8ccfc1ee49f",138,0,FALSE
"10fd81a637efd8b90980afa777bcb795",1,0,FALSE
"10fdd0705818ca86d7b92ff1d8ddfe9b",1,0,FALSE
"10fdda79a9d9e554ccb522fa266d765e",1,0,FALSE
"10fe0d792b92e55f60c69fd04bf8bb0e",1,0,FALSE
"10fe3706f7826ddcb95859af0bc0c768",1,0,FALSE
"bf65f5b650980048e374167ba9104f1b",70,0,FALSE
"876cd517fa807eedc9eba443cf60967e",2,0,FALSE
"10ff19c34b1e2cc842b0b78fe0585c81",1,0,FALSE
"1100122a93ea8d33f60b7a4545f629c6",1,0,FALSE
"9154f3708b644608c0925a1243799c92",196,0,FALSE
"23a15e42d4f833e012085f3597ab9c23",55,0,FALSE
"d20145f36afc1772a219847104feedc6",23,0,FALSE
"1101461e5f80f1e7bf5714effacdcbfe",1,0,FALSE
"1101ca3e8c31464c0d2d5dbd19c5e705",1,0,FALSE
"1102b179ca8baf3a887a0f6df171b4e2",2,0,FALSE
"db6322805fa1d6e07cbb4eecd91f939b",23,0,FALSE
"11038a4a180d4285aad9228ecdd2b801",1,0,FALSE
"11044b5ca0882163a34a52ee261c2844",1,0,FALSE
"b39e74ce9298e0f1b2627984a5467848",45,0,FALSE
"4b95ae4b12aab3257963bea1f95a4da6",65,1,FALSE
"11068fecf9ecd20952b22531e6403004",1,0,FALSE
"1106e5ee0ad141d3745fbaf6af770ac2",1,0,FALSE
"1109e75d838f44d567ea49c3b95988f2",1,0,FALSE
"110a1766448dd45931d0e01128fda425",28,0,FALSE
"110a9a90e866233e709338948e295b61",1,0,FALSE
"7619aae779052594bc54ab262d0dda3e",96,0,FALSE
"110bec43387bfb7c32cecc0afd9a649d",1,0,FALSE
"110d31c20db5317c0b3a829f7496c827",1,0,FALSE
"110d38237a6c9ad97a208cb699f3f97a",1,0,FALSE
"110e22f2b45e9cd81fb7ce76f7bef927",1,0,FALSE
"110ef0070a12548c0da53a0b7801cbe3",1,0,FALSE
"110ef87a8e82ac5fa0b08c1df1b5fe66",1,0,FALSE
"111035b91b9598df6f117ca357ece9e7",1,0,FALSE
"d5cc51ee9e7aeed0ba4ef7d574add8a7",90,0,FALSE
"1110871f83e2c8277a1014b389104041",1,0,FALSE
"1110981659f84b193fd0abf984e18b43",7,0,FALSE
"1111004a8c17eb4d629c27605c80529f",1,0,FALSE
"11111ff8d8db1e8fe14bdf451554a30c",1,0,FALSE
"11136b703c06bc63436bae91f9ed3886",2,0,FALSE
"111374728ad8c28b0daafd629a9e0abb",1,0,FALSE
"111383637026e4294bf9649e8aae9083",1,0,FALSE
"1113a99eb996a267d40f14f0a541df6d",1,0,FALSE
"361e703d077e2e9d471a7d5af4b6a1c9",4,0,FALSE
"e4fdfef834745f55783dc8e05d5f6a02",343,0,FALSE
"1116093b07dd80e3e69d8ff3b7d48130",1,0,FALSE
